0,906860018
0,918871409
0,9308828
0,936888495
0,936888495
0,942894191
0,942894191
0,918871409
0,822780281
0,738700545
0,660626503
0,588558157
0,552523985
0,540512594
0,55852968
0,600569548
0,654620808
0,696660676
0,732694849
0,774734717
0,81076889
0,852808759
0,888842932
0,9308828
0,984934059
1,038985319
1,099042274
1,129070751
1,159099228
1,177116315
1,201139097
1,195133401
1,129070751
1,026973928
0,948899886
0,894848627
0,870825845
0,858814454
0,876831541
0,924877105
0,984934059
1,014962537
1,044991014
1,081025187
1,111053665
1,141082142
1,177116315
1,207144792
1,219156183
1,23717327
1,249184661
1,255190356
1,261196052
1,267201747
1,273207443
1,23717327
1,105047969
0,954905582
0,852808759
0,768729022
0,696660676
0,666632199
0,660626503
0,720683458
0,816774586
0,846803063
0,876831541
0,906860018
0,936888495
0,966916973
0,99694545
1,026973928
1,063008101
1,099042274
1,135076446
1,153093533
1,171110619
1,189127706
1,201139097
1,195133401
1,153093533
1,129070751
1,11705936
1,099042274
1,093036578
1,087030883
1,081025187
1,099042274
1,129070751
1,165104924
1,177116315
1,207144792
1,231167574
1,261196052
1,291224529
1,315247311
1,345275788
1,36929857
1,399327048
1,411338439
1,42334983
1,429355525
1,435361221
1,405332743
1,285218834
1,177116315
1,069013796
0,99694545
0,948899886
0,972922668
1,026973928
1,105047969
1,165104924
1,189127706
1,219156183
1,243178965
1,267201747
1,291224529
1,321253006
1,345275788
1,375304266
1,411338439
1,447372612
1,465389698
1,483406785
1,495418176
1,507429566
1,48941248
1,387315657
1,30323592
1,225161879
1,171110619
1,135076446
1,11705936
1,123065055
1,165104924
1,231167574
1,261196052
1,291224529
1,321253006
1,351281484
1,387315657
1,417344134
1,447372612
1,471395394
1,495418176
1,513435262
1,525446653
1,537458044
1,549469435
1,55547513
1,525446653
1,345275788
1,213150488
1,105047969
1,008956841
0,954905582
0,942894191
0,972922668
1,038985319
1,135076446
1,159099228
1,189127706
1,213150488
1,243178965
1,267201747
1,297230225
1,321253006
1,345275788
1,375304266
1,399327048
1,417344134
1,435361221
1,441366916
1,453378307
1,447372612
1,405332743
1,363292875
1,333264397
1,321253006
1,309241615
1,30323592
1,30323592
1,321253006
1,351281484
1,393321352
1,399327048
1,429355525
1,453378307
1,477401089
1,507429566
1,531452348
1,579497912
1,633549172
1,681594736
1,711623213
1,735645995
1,753663081
1,771680168
1,747657386
1,591509303
1,447372612
1,327258702
1,231167574
1,171110619
1,141082142
1,159099228
1,219156183
1,327258702
1,36929857
1,411338439
1,453378307
1,495418176
1,537458044
1,579497912
1,621537781
1,651566258
1,681594736
1,711623213
1,729640299
1,747657386
1,753663081
1,765674472
1,729640299
1,543463739
1,381309961
1,23717327
1,135076446
1,063008101
1,032979623
1,05099671
1,129070751
1,243178965
1,273207443
1,309241615
1,345275788
1,375304266
1,411338439
1,447372612
1,477401089
1,507429566
1,537458044
1,561480826
1,573492217
1,585503608
1,591509303
1,597514999
1,567486521
1,393321352
1,225161879
1,093036578
0,984934059
0,918871409
0,894848627
0,906860018
0,972922668
1,075019492
1,141082142
1,207144792
1,273207443
1,333264397
1,399327048
1,465389698
1,531452348
1,603520694
1,687600431
1,777685863
1,825731427
1,867771296
1,903805468
1,939839641
1,933833946
1,873776991
1,825731427
1,783691559
1,753663081
1,747657386
1,747657386
1,759668777
1,79570295
1,849754209
1,8617656
1,879782686
1,891794077
1,903805468
1,921822555
1,933833946
1,951851032
1,92782825
1,903805468
1,879782686
1,903805468
1,837742818
1,819725732
1,807714341
1,789697254
1,759668777
1,723634604
1,693606126
1,669583345
1,651566258
1,645560563
1,645560563
1,657571954
1,67558904
1,669583345
1,645560563
1,633549172
1,621537781
1,60952639
1,621537781
1,591509303
1,621537781
1,597514999
1,603520694
1,615532085
1,621537781
1,60952639
1,615532085
1,603520694
1,585503608
1,573492217
1,55547513
1,543463739
1,531452348
1,531452348
1,531452348
1,537458044
1,55547513
1,561480826
1,579497912
1,585503608
1,603520694
1,60952639
1,621537781
1,633549172
1,681594736
1,74165169
1,789697254
1,819725732
1,849754209
1,867771296
1,891794077
1,891794077
1,873776991
1,849754209
1,831737123
1,825731427
1,825731427
1,825731427
1,831737123
1,849754209
1,873776991
1,885788382
1,903805468
1,939839641
1,939839641
1,951851032
1,963862423
1,98187951
1,969868119
1,963862423
1,951851032
1,939839641
1,933833946
1,92782825
1,921822555
1,909811164
1,8617656
1,813720036
1,789697254
1,777685863
1,777685863
1,633549172
1,55547513
1,543463739
1,591509303
1,597514999
1,597514999
1,603520694
1,60952639
1,60952639
1,615532085
1,615532085
1,633549172
1,651566258
1,669583345
1,681594736
1,693606126
1,699611822
1,711623213
1,657571954
1,531452348
1,339270093
1,309241615
1,285218834
1,291224529
1,23717327
1,231167574
1,255190356
1,327258702
1,345275788
1,357287179
1,375304266
1,387315657
1,405332743
1,42334983
1,435361221
1,435361221
1,441366916
1,441366916
1,441366916
1,441366916
1,441366916
1,441366916
1,42334983
1,297230225
1,201139097
1,11705936
1,057002405
1,008956841
0,99694545
1,008956841
1,057002405
1,129070751
1,129070751
1,129070751
1,135076446
1,135076446
1,141082142
1,141082142
1,141082142
1,141082142
1,147087837
1,147087837
1,147087837
1,147087837
1,147087837
1,141082142
1,135076446
1,081025187
1,044991014
0,984934059
0,942894191
0,912865714
0,900854323
0,894848627
0,912865714
0,948899886
0,966916973
0,978928364
0,99694545
1,014962537
1,026973928
1,044991014
1,063008101
1,111053665
1,105047969
1,129070751
1,135076446
1,147087837
1,165104924
1,177116315
1,159099228
1,129070751
1,099042274
1,069013796
1,05099671
1,038985319
1,038985319
1,038985319
1,057002405
1,075019492
1,099042274
1,11705936
1,141082142
1,165104924
1,18312201
1,207144792
1,231167574
1,255190356
1,279213138
1,30323592
1,315247311
1,327258702
1,339270093
1,345275788
1,291224529
1,081025187
0,888842932
0,726689154
0,600569548
0,516489812
0,480455639
0,49246703
0,564535375
0,696660676
0,74470624
0,792751804
0,840797368
0,888842932
0,942894191
0,990939755
1,038985319
1,087030883
1,135076446
1,18312201
1,207144792
1,231167574
1,243178965
1,261196052
1,207144792
1,008956841
0,828785977
0,684649285
0,570541071
0,49246703
0,456432857
0,462438552
0,528501203
0,648615112
0,714677763
0,786746108
0,858814454
0,924877105
0,99694545
1,063008101
1,135076446
1,213150488
1,297230225
1,375304266
1,417344134
1,459384003
1,48941248
1,519440957
1,471395394
1,273207443
1,105047969
0,966916973
0,858814454
0,792751804
0,762723326
0,774734717
0,840797368
0,966916973
1,05099671
1,141082142
1,231167574
1,315247311
1,405332743
1,495418176
1,579497912
1,657571954
1,74165169
1,825731427
1,867771296
1,915816859
1,951851032
1,98187951
1,939839641
1,74165169
1,579497912
1,441366916
1,333264397
1,267201747
1,243178965
1,255190356
1,333264397
1,459384003
1,495418176
1,525446653
1,561480826
1,597514999
1,633549172
1,663577649
1,699611822
1,693606126
1,693606126
1,693606126
1,693606126
1,693606126
1,693606126
1,705617517
1,663577649
1,585503608
1,483406785
1,447372612
1,411338439
1,381309961
1,405332743
1,42334983
1,447372612
1,495418176
1,471395394
